uri,name, valence, energy, speechiness, acousticness, instrumentalness
spotify:track:3kJ8jdG4mHCtW2MkZFWZNB,Amazed,0.301,0.544,0.0247,0.415
spotify:track:6ukTmiukMvceG5IJZOCzoy,Backseat,0.391,0.591,0.036,0.0222
spotify:track:64yrDBpcdwEdNY9loyEGbX,21 Guns,0.416,0.742,0.0355,0.0518
spotify:track:0Gcj2vsg4VBmkArxOEfrEs,Falling Away,0.118,0.817,0.0337,0.0257
spotify:track:5E2aI16uReKsyLetgC95MQ,Chekele,0.646,0.885,0.0321,0.0674
spotify:track:61MYsf8EqQ95b46GVK2913,Su Veneno - Bolero Version,0.93,0.573,0.0421,0.395
spotify:track:17lLtjl4POUePFb4iV2GaJ,Light Goes Out,0.618,0.678,0.056,0.0277
spotify:track:3ZpTwbdSdABtaZFc5QfULA,One Love,0.495,0.754,0.179,0.000176
spotify:track:2UUtUej7C4JPc1WTfTM7nU,Summer Wind,0.415,0.6,0.0581,0.633
spotify:track:1p50Ir1Hm6Sa1urjaLGi7L,Bring The Noise,0.296,0.831,0.17,0.00086
spotify:track:00z4wF0iJsp6GwDkQxkGs6,YOU'RE SO FINE,0.893,0.818,0.0492,0.0936
spotify:track:0zwI1aFLA85Ux0wM9vZjjY,Oi,0.661,0.94,0.112,0.00708
spotify:track:4uOdvcwaWi2kDp2V2bwgsz,Te Voy a Deborar,0.358,0.737,0.234,0.359
spotify:track:3SC4yUuwlSL8NvsYgo7B0M,According To You,0.538,0.917,0.054,0.0222
spotify:track:6F3IWzKb8UbwjB0HMxxu5I,Lindo Yambu (feat. Luis Perico Ortiz),0.621,0.559,0.0569,0.522
spotify:track:0q6oBsYK7X57WxjmpZRTZv,Close,0.223,0.529,0.0375,0.219
spotify:track:5WjmQzzPqIDjglc03mpcsa,I Like the Way You Love Me,0.645,0.354,0.463,0.336
spotify:track:6QXnF8N4BXMKyT7589iBXL,High on Words,0.474,0.939,0.0322,0.089
spotify:track:1OglTDPFVueScOGgWKKr71,Don't Break the Needle,0.502,0.893,0.0606,0.487
spotify:track:6T7xieqFqFkWemSLvV30Ch,We Got the Party Duet with Jonas Brothers - Live from Arrowhead Pond% Anaheim% U.S.A./2008,0.329,0.976,0.166,0.0414
spotify:track:6Khx8Q4wfhmCOLIIbSrKGX,Feel (The Power Of Now),0.619,0.873,0.0433,0.00182
spotify:track:49JdSCYvo2EYlyvT9O4z0k,Cold World (feat. Tasha Catour),0.381,0.783,0.235,0.00939
spotify:track:0eXU92qkEfIWu4SQOILFU3,Still Got Me (feat. Jocelyn Bowman),0.653,0.634,0.0373,0.0929
spotify:track:6eV6EyEL4W2kczmY22AAYa,Like A Virgin,0.384,0.305,0.0475,0.491
spotify:track:7ajLJTOLGdjvXuXtufLqFD,Don and Sherri,0.628,0.614,0.0522,0.0763
spotify:track:4KLj9QjEhJl2WU50mxRF9Z,What A Beautiful Name,0.138,0.506,0.0284,0.201
spotify:track:2kzJk1fFlxwavj3TcCHcqk,Pavane% Op. 50,0.0491,0.0327,0.0419,0.958
spotify:track:3Zi1L2JG3zy4YMIwVF78vy,I Love It,0.513,0.707,0.282,0.112
spotify:track:1lguQJjlNrIOoOylYVZN3M,The Judge,0.592,0.797,0.124,0.177
spotify:track:2JuasWPUodaUxf5nwNpciQ,Nutshell,0.159,0.561,0.0296,0.373
spotify:track:4D9gWdnufjE59O0N3b7C4p,Stripped - Original Mix,0.0625,0.597,0.0428,0.00445
spotify:track:5fKPVpf9M1JU3j1fDAwfYo,Float Away,0.177,0.902,0.0687,2.68e-05
spotify:track:5caW5J7nrK4Mtu6cZiBxUk,I Got A Feelin',0.674,0.724,0.0269,0.298
spotify:track:2Lo2BWhhlZSJds2yBhxoet,Worldwide Choppers,0.362,0.853,0.13,0.00285
spotify:track:4mJelpvjFr68tazSTwdvRt,Into Each Life Some Rain Must Fall,0.601,0.177,0.0462,0.987
spotify:track:5HAqjcV4ewRXSG6MoA9i5v,Dear Mr. President,0.966,0.856,0.0328,0.398
spotify:track:5XN5dkrZByHc3uLTsALq1g,In One Ear,0.513,0.987,0.0515,0.000293
spotify:track:2Xy30oGocMFfQlwX9leB5H,Italics,0.52,0.627,0.0396,0.00359
spotify:track:6kWiXGxxnuZoquFGsaOiGF,Hit the Road Jack,0.58,0.886,0.152,0.107
spotify:track:4lEQkUZu5eM5aT0lL1FIAt,Andante / Reflection - End Title,0.0477,0.0202,0.0449,0.97
spotify:track:5gMnyAfZHIZ2eC8lSTBPQI,You Spin Me Round (Like a Record) - Rip It Up Version,0.939,0.784,0.0468,0.00444
spotify:track:0iybHYVF6V94dj39QPaq4J,Crush Tape,0.497,0.513,0.0371,0.401
spotify:track:1LZi1xV1xdP3QxmBKwT6wK,Faithful,0.398,0.681,0.0432,0.044
spotify:track:39vhxfS20BvWseZh9ldlJO,I Guess That's Why They Call It The Blues,0.671,0.663,0.0269,0.217
spotify:track:2jDotBEJeHnoyrbBRVR6Bw,Snow In Newark (feat. Dawn Golden),0.416,0.718,0.0386,0.358
spotify:track:55o0MD9KP8la5NvDzkBEEf,Love is a Business,0.317,0.508,0.197,0.673
spotify:track:4bhoQCNYx5TjINvtSMiaAb,Fading Nights,0.385,0.288,0.0403,0.602
spotify:track:6AzNbUBxZI3WyPMh6OS2Q6,The Darkness (feat. Svrcina),0.309,0.885,0.0559,0.21
spotify:track:0udUxLibGsKop4rlmBaVsi,In Your Letter,0.926,0.894,0.0284,0.273
spotify:track:2Mu8388BmOMp51TZj6M7In,Here's to the Heartache,0.306,0.919,0.143,0.00113
spotify:track:6leiB1fEsTnVCuPiielde5,Something Like That,0.847,0.85,0.0472,0.378
spotify:track:5iSEr3rk8Hicp9Tmg4dU0x,Esmer,0.173,0.521,0.0317,0.662
spotify:track:5rznavEOGdyKOl3Ham28hy,If I Had,0.266,0.598,0.211,0.000723
spotify:track:4OrJwh5yi85YGh32jlSP1p,Ai Se Eu Te Pego - Radio Edit,0.783,0.891,0.0855,0.0267
spotify:track:51AuzjvWy2G7TJgKBAjruM,Higher,0.578,0.527,0.0741,0.206
spotify:track:48ODMFfZMMPBmsMjkOWf6Y,Your Song - Demo Version,0.337,0.164,0.0356,0.944
spotify:track:3gR27JS29TMH7Rw45FaxF4,Always & Forever,0.531,0.663,0.316,0.0272
spotify:track:4A2ms2utCQY9RoJ46sc3ev,Long Way Down - Sean Glass Remix,0.723,0.646,0.113,0.00201
spotify:track:2SCKQ2cTO9mY3KftniIa6r,More And More (Live),0.165,0.579,0.0366,0.222
spotify:track:5Q7Z26cX90eA14VaVg3xtB,Cliffs Edge,0.654,0.601,0.0464,0.00196
spotify:track:3XANvalQ4o3XLADkt05qvW,I'm Yours,0.64,0.384,0.0898,0.194
spotify:track:4WxEZs9e63iUc3osjGpu8X,Soul so Sweet - Illyus & Barrientos Remix,0.423,0.72,0.0731,0.00525
spotify:track:6Fk3FHkenVKzkppY122Jsr,Bedtime,0.12,0.0969,0.0467,0.948
spotify:track:3sO9MnNDvbdTGNOomTo6hY,Forgiven / Forgotten,0.711,0.862,0.0319,5.61e-06
spotify:track:7IUFTzGMtgjhLoqko0UbGk,A Mí Que Me Quedo,0.645,0.7,0.0489,0.0463
spotify:track:4KtHxcTlIXEKinToSNzPPO,Lamento Boliviano - En Vivo Desde Tijuana% Mexico/2004,0.517,0.928,0.0559,0.0103
spotify:track:3n85hNB2rSNphwQequTKLO,Come Back Down,0.461,0.714,0.0268,0.0181
spotify:track:5HABnFSYvl6mTmg8nSdzHa,Mi tesoro (feat. Nicky Jam),0.477,0.711,0.0335,0.0821
spotify:track:1TqN3JoFSwhFdObSo9XZlK,Gremlins Crawl,0.673,0.597,0.0488,0.795
spotify:track:2cYX5Up2s7tzyjyVJOQXKk,We World Wide (feat. Eddy Baker),0.14,0.73,0.0772,0.346
spotify:track:0Dg1RcUS88uvvnldv80kOx,Love And Feeling,0.421,0.497,0.0786,0.874
spotify:track:1lkKK6lbsPYD6n5QZbiH1q,Yea Alabama,0.631,0.45,0.213,0.465
spotify:track:4Hsq7s0JwCN69wWsULLrLP,No Te Pido Mucho,0.691,0.515,0.0335,0.709
spotify:track:4s7HDBfWKvfTsG9IE8cw83,Codes,0.32,0.701,0.126,0.0238
spotify:track:05XPxcgHp4I4CFlOhMnskS,Super Mario Galaxy: Gusty Garden Galaxy,0.32,0.316,0.0368,0.792
spotify:track:6NWtXKp0ztvQsI2jFYKPrw,Wrong People,0.195,0.237,0.0328,0.648
spotify:track:1nggyLhGbPsDtDPi2nmg7k,Dat Disco Swindle,0.631,0.959,0.153,0.16
spotify:track:60NlS8Tq44UKvy0A4PVUfv,Hark! the Herald Angels Sing,0.538,0.23,0.0285,0.878
spotify:track:0cJiOFuB3zftGKDRE0UhYf,Nah Let Go,0.606,0.701,0.0298,0.0987
spotify:track:7fgS7jlaRkpbUVYCe2Mt7i,Shaddap You Face,0.772,0.705,0.099,0.441
spotify:track:5oVlbbiKGdGeZkWCFy0mqk,No New Friends - SFTB Remix,0.231,0.673,0.158,0.00595
spotify:track:0RP3Qjp1QhIjhtG7gYoBqn,Trouble Maker,0.952,0.805,0.0541,0.0826
spotify:track:7JlB4Ut4YYFqQdanh9PTnc,Promises,0.343,0.846,0.0711,0.00183
spotify:track:4yZ0Zb15Pe4a6jbDOnQhBu,Jesse James,0.51,0.196,0.0458,0.944
spotify:track:1Jmqubf9kGkWeYQXQKImL5,People Are Strange,0.764,0.467,0.0375,0.685
spotify:track:5R0fxd9NMRk2iXwWZWzUwG,10 Years (Remix) [feat. Balistik the Messiah],0.516,0.729,0.123,0.00354
spotify:track:7BaquplbFg48qN9AowkZO5,Noise% Noise% Noise,0.117,0.978,0.111,0.00109
spotify:track:0MDBxpluHSND1xFepfOzD3,July Bones,0.112,0.217,0.0282,0.688
spotify:track:6i0V12jOa3mr6uu4WYhUBr,Heathens,0.548,0.396,0.0286,0.0841
spotify:track:0AOnpRWH1YSIjOP8g5fFLw,Down by the Seaside - 1993 Remaster,0.499,0.513,0.0279,0.584
spotify:track:3iEWg1j8XP5dQYhjsVosLy,Lotus,0.134,0.735,0.0505,0.021
spotify:track:4GMCZUi6cVQJ5wPWwJ36rW,Underdog,0.787,0.961,0.0869,0.000949
spotify:track:1VdKRU5fVwDVJTNv13Lddk,Can't Take My Eyes Off of You,0.63,0.662,0.0796,0.0118
spotify:track:5bzzu4VL5Jd4VoTU4MYkHI,Cheetah Sisters - From "The Cheetah Girls",0.398,0.626,0.0464,0.129
spotify:track:03oIQFAzKf0bomTW4VX62H,Revelations,0.147,0.792,0.201,0.00347
spotify:track:1DonCytH3yNWUwXTMg3JNd,The Only Drug,0.339,0.753,0.0292,0.0639
spotify:track:41Vz26E35J2QNCWccOOiKB,That's All,0.09,0.184,0.0373,0.764
spotify:track:6P3D2jA9Uy00O5ewhug61y,Just Cry,0.14,0.653,0.03,0.36
spotify:track:22k6GtBSLjx5wfUdtq8gMv,Are You That Somebody?,0.876,0.809,0.246,0.163
spotify:track:1NXguUURlFigDpGEcdKVUT,Black Rain,0.428,0.874,0.0484,0.0114
spotify:track:5xUCcOzTNInGNgNeAUeHZk,Sounds Like You,0.506,0.808,0.0263,0.0357
spotify:track:1OtgKfkArIaanXT140hSmQ,Blue Skies,0.38,0.627,0.0285,0.244
spotify:track:1oBYR93XuHsDypRX0zQNwb,Pelotero A La Bola,0.833,0.78,0.0694,0.272
spotify:track:6yIuUtYsmbJXQ5NdRU7yzp,Marry Me,0.591,0.458,0.0317,0.258
spotify:track:5zTH2kTyEuefcD9Z29nLE0,Gargarismo,0.254,0.616,0.0327,0.0117
spotify:track:73kOfEL3zLJxG7RTwStoqr,Marrakesh,0.141,0.763,0.0302,0.0286
spotify:track:3UjbaE0jxoyDNpkdOQ4gSF,Cuanto Nos Ama,0.075,0.514,0.0309,0.00497
spotify:track:5r9WJVe1yhJx9ZUg30XEHQ,Think I'm In Love,0.86,0.609,0.0431,0.0104
spotify:track:6RWaeePOtZROiS2kyQhMs3,Truthfully,0.569,0.649,0.0354,0.271
spotify:track:4Jvd6BjcaZevJHGUkzVeFX,O Holy Night,0.0562,0.322,0.0315,0.775
spotify:track:0QRVtvCKn7RB3zyz5iY90x,Drug Lords (feat. Knowledge the Pirate),0.349,0.779,0.116,0.0144
spotify:track:6g9H9e0rOIS3drIg38iL0q,Any Way You Want It,0.645,0.932,0.0499,0.00208
spotify:track:5VaGp736MKZuhQfXOgTXxx,Pimpa's Paradise,0.57,0.837,0.404,0.308
spotify:track:3eoRFS0WMwa06mGOnyAhfk,It's over Now,0.939,0.545,0.136,0.0619
spotify:track:4xCnEkrChwXjVkL5YPGBZo,In Your Presence,0.156,0.259,0.0314,0.741
spotify:track:35E2eKIEXXnP5q9L51iOAk,The Killing Moon,0.79,0.829,0.0303,0.218
spotify:track:3h5Fl2kq96PWUoc0418TBG,Canon in D Remix,0.294,0.772,0.03,0.000823
spotify:track:0v9Wz8o0BT8DU38R4ddjeH,No Problem (feat. Lil Wayne & 2 Chainz),0.788,0.795,0.174,0.156
spotify:track:12bCgkFnyyTI8B1OmmRhbx,The Spiteful Chant,0.334,0.783,0.0313,0.0506
spotify:track:6eLL7QTdMWdhhG4i3jHDR9,Crying,0.162,0.293,0.0258,0.758
spotify:track:5ypyRZfUx7xyH7TusIf7k2,"Stepsister's Lament",0.854,0.572,0.0662,0.776
spotify:track:3pEY4jsSSK9XMvMITzqv9X,Mood (feat. YFN Lucci),0.331,0.504,0.277,0.0435
spotify:track:7tgVDNjO3zaVWifN1vhhGJ,All Alone,0.576,0.862,0.0678,0.0205
spotify:track:21X30IoW5eS8sWJtTiyIqS,Great Things,0.0938,0.349,0.0317,0.00738
spotify:track:2uhtc4zCtPADmNcsQmY7Yw,Fatta de,0.358,0.473,0.0269,0.219
spotify:track:4hd4x0iaXAQ2pIcyUgHB7h,Love Is My Religion,0.764,0.708,0.0512,0.199
spotify:track:24n9nUKP8bMRtePLUe8xGU,Pretty Rave Girl 2010 - Original Mix,0.514,0.987,0.121,0.000106
spotify:track:6EtjzXiXp4Mnzmg7KawE9j,Be True To Your School - Remastered,0.734,0.664,0.0438,0.245
spotify:track:3eSkjPOXgxohZGh1MZg7E5,Ghosts,0.0774,0.975,0.0561,0.000484
spotify:track:4ECOvnBBOpMok5H9fiyS96,Neat Neat Neat,0.585,0.864,0.0586,0.00395
spotify:track:5PIdbQ6gVNzkPZuiwUekrQ,Christmas Eve With You,0.352,0.65,0.0428,0.142
spotify:track:3yXmslBa2eTtFI2tSXphR1,Earthquake - Radio Edit,0.522,0.806,0.0574,0.0775
spotify:track:0UZ9C6kXA68fl2ppUrcSgE,No One Ever Sleeps,0.109,0.358,0.0304,0.762
spotify:track:08wIj0oyQ2kKfmqCzX8r1m,Ain't No Easy Way,0.738,0.951,0.046,0.0712
spotify:track:5OUN3NDrirM4SVqxCfN0Zn,The Nutcracker% Op. 71: Act II Tableau 3: Divertissement: f. Mother Gigogne and the clowns,0.636,0.275,0.0825,0.716
spotify:track:59fbD4pBTuJCvlNFDYYaTD,Sunshine Lady,0.607,0.377,0.0294,0.174
spotify:track:0nRCAooZt8CbqlqA41s2T1,Blackout Blues,0.836,0.859,0.041,0.000372
spotify:track:1ISb4TsSeaPX3MfvqOj9YX,İstersen,0.687,0.671,0.0439,0.0499
spotify:track:4qTklVMKBNWZ4W5QEBECI6,Cheat on You,0.448,0.821,0.113,0.0581
spotify:track:1vxw6aYJls2oq3gW0DujAo,Crazy,0.64,0.587,0.0336,0.0505
spotify:track:164x73EfS67eCWhm2MvHgP,Camino del Sol,0.556,0.484,0.052,0.724
spotify:track:0gi86SCdRPSmnbLhs5rTzV,Sé Quién Soy,0.5,0.552,0.0473,0.378
spotify:track:0wHYxKf5Nm2QnGp4ICYtxT,Run Away,0.784,0.774,0.066,0.0705
spotify:track:3UCmuRdeTriWgOZMEJsfqZ,Spanish Harlem,0.789,0.594,0.0435,0.32
spotify:track:5qyq1H5OPMlfuvZQ1wQNo7,(Your Love Keeps Lifting Me) Higher & Higher,0.939,0.677,0.0448,0.318
spotify:track:48O4tCMl9OJqyLLhd7u7hF,Silent Night,0.0706,0.0653,0.0397,0.98
spotify:track:6LEdg5TBD4SbW3uDK87zZm,Let Zion In Her Beauty Rise,0.489,0.186,0.0541,0.991
spotify:track:5Aap5YVJvxkUSv0vf70GPh,Twisterella - 2001 Remaster,0.735,0.936,0.0517,0.000384
spotify:track:7pNpXX4X4V1gxrpgcKJ9O2,Bitch,0.595,0.924,0.0478,0.000258
spotify:track:3M4F6LGxd282iepvhabtc2,Falling in Love at a Coffee Shop,0.231,0.305,0.0551,0.876
spotify:track:1qrYZwYs7Xj1ZiBLBXwuaS,Priceless (feat. Fb),0.122,0.522,0.0608,0.261
spotify:track:2jI4vZPMryA2buleDgQ4fL,Maybe I Know,0.766,0.456,0.0451,0.832
spotify:track:2Ey4ub4XHxBYAkOsBXI6gk,Ball so Hard,0.165,0.546,0.0775,0.00892
spotify:track:6GK2zXpO4JfrmuiG1TbgI0,Cool Down,0.783,0.56,0.0471,0.814
spotify:track:4KzpjFb2fW9L2houxQzVzT,Chocolates & Roses,0.29,0.295,0.0472,0.127
spotify:track:20LM2DYl5ssReQIaterJGX,Down For Whatever - Remastered,0.406,0.613,0.0602,0.0877
spotify:track:2sTZHjQgxESp9RxWFhWDeD,Baleen Morning,0.256,0.36,0.0301,0.903
spotify:track:6aXKP2TWEkgruJvRujGMKG,BE HERE LONG,0.527,0.883,0.0453,0.0327
spotify:track:7MkZtFx58ZUBF4RqwOBQwk,Electrify Me,0.249,0.699,0.0651,0.0665
spotify:track:1ND9sX1gObywQxC0YA0yOj,Painter (Valentine),0,0.0904,0,0.953
spotify:track:1cGERovSiy5r2Ygz1bLRL3,Young Forever,0.41,0.827,0.107,0.233
spotify:track:6ndEe1vUK4LzCNiOCBlaxo,Cool Water,0.393,0.235,0.0468,0.93
spotify:track:2htll8gP4tlYgrl0S2nJwv,Doncella,0.877,0.877,0.131,0.00221
spotify:track:5QxbGa4K41SPmY8zeyRs67,Loser (Glee Cast Version),0.85,0.87,0.108,0.0197
spotify:track:4EN4n9GpFBk4Se9GDO6jPb,When The World Is Running Down% You Make The Best Of What's Still Around - Remastered 2003,0.794,0.656,0.0732,0.0674
spotify:track:4u4Kb4W5mWtn9oz4A7SKK6,The Payback,0.792,0.639,0.188,0.147
spotify:track:5714ntbcOpvWxtbclSB5Px,In The River - Live,0.705,0.763,0.0425,0.0019
spotify:track:6Yk8ceRQHJJCkcEntNIkzi,Feels Like Home - Radio Edit,0.538,0.818,0.161,0.0261
spotify:track:54gaxlexSv5x4CQfGHajdC,Sunshine,0.587,0.534,0.12,0.208
spotify:track:5tZdw0ub4KgS61YuBH6kVB,Canta corazón,0.551,0.837,0.0531,0.272
spotify:track:5OOwY0mUGwcM92Y4KXZKoP,Snow,0.214,0.0103,0.0548,0.991
spotify:track:5ji7wOTLlcJ9uOM4hHcIOw,4 DEGREES,0.312,0.792,0.0828,0.308
spotify:track:2uDKddDtIBpWVQBQPsmukX,Buck Fever (feat. Rhett Akins & Dallas Davidson),0.812,0.858,0.0426,0.0236
spotify:track:4qxFlfpfHKTi70d4asPPgq,The Great Atomic Power,0.813,0.431,0.0265,0.724
spotify:track:26u4ju2rw0ZTdaZn5nMQVS,Wilderness (Remastered),0.0483,0.0739,0.0406,0.984
spotify:track:6FZDC6rfXcNuWeyimhSMKJ,Winters Love,0.301,0.606,0.0479,0.697
spotify:track:0OBTfAiBQ5XGbH1q3UcmB3,Apollo,0.139,0.314,0.0355,0.647
spotify:track:3bxQumfTYYj5s06UujbxCY,I'm Over You,0.418,0.502,0.0266,0.708
spotify:track:5hheGdf1cb4rK0FNiedCfK,The Devil in I,0.235,0.939,0.0648,0.00591
spotify:track:5au9KhXrpqx4Q03twKI23r,Love All Night - Bonus Track,0.141,0.345,0.0825,0.631
spotify:track:2a9OakOCdTECl91zL8MBJq,Bobby Brown Goes Down,0.792,0.58,0.193,0.284
spotify:track:2beFkcOhi6JnqbFILpc0Qe,All Or Nothing,0.769,0.458,0.031,0.728
spotify:track:5zWZ9iNevP0397xB3jWV2z,Brother Louie,0.831,0.836,0.0486,0.396
spotify:track:5Ml003Ymb2JnhRR9tGA5Bf,Sunday,0.717,0.415,0.0253,0.381
spotify:track:7N0p8fqIkwVpTTXSV3V19e,Three Seed,0.386,0.67,0.0354,0.0342
spotify:track:5OMHTqpgGsxiqLQ4L2nBAp,Rêveries,0.185,0.717,0.0447,0.519
spotify:track:1cSUWp0wH4LIcGQPVKzzuL,Wild Kind,0.227,0.854,0.0482,0.11
spotify:track:0LcyAWgNU4vk3Sn1DNtifk,Unica,0.418,0.709,0.0247,0.229
spotify:track:17D3ZmXwWQRF8WSqvQeDcY,Beautiful,0.848,0.871,0.109,0.086
spotify:track:5jK7xFBxK9RBHYqBiP3JDX,Awake - Live 2007,0.206,0.523,0.0404,0.677
spotify:track:0FmAtKbanEnliIxbxpfAsI,Stay Focused,0.343,0.939,0.0929,0.00938
spotify:track:65WL8JmmCmflNRYAlTb3MT,Mixed Signals (Feat. Efya),0.844,0.65,0.174,0.575
spotify:track:1434249kwKGgqoRhCD4zyJ,My Ma,0.239,0.502,0.0286,0.00611
